Lead_ID,Lead_Name,Company_Name,Source,Region_ID,Rep_ID,Created_Date,Current_Stage,Email,Phone,Priority,Last_Updated,Deal_Source,Company_ID,Engagement_Level,Follow_Up_Threshold,Project_Term,Budget_Tier,Country,Company_Industry,Service_Category,Deal_Status_Category
LDADVA-EU-0889,AdvancedVentures Lead,AdvancedVentures,Facebook,EU,FG_EU,2025-07-09 20:13:21,Deal Lost,contact_32@advancedventures.com,-3312007361,High,2025-07-20 4:28:33,Inbound,CMP_A_0889,Low,3,>24 months,50-100L,Netherlands,Pharmaceuticals,Engineering,Deal Lost
LDSTRA-NA-0890,StrategicSystems Lead,StrategicSystems,Twitter Ads,NA,AS_NA,2024-04-03 05:30:53,Deal Lost,contact_60@strategicsystems.com,-3123437381,Medium,2024-05-18 12:46:10,Outbound,CMP_S_0890,High,3,>24 months,100L+,USA,Finance,Data,Deal Lost
LDFUTU-NA-0891,FutureSystems Lead,FutureSystems,LinkedIn Ads,NA,CL_NA,2023-09-24 17:12:18,Deal Won,contact_43@futuresystems.com,-2616109318,Low,2023-11-14 18:02:51,Outbound,CMP_F_0891,Low,10,12-24 months,100L+,USA,Healthcare,Data,Deal Won
LDLEAD-APAC-0892,LeadingSystems Lead,LeadingSystems,Word of Mouth,APAC,KM_APAC,2025-04-25 03:34:50,Ongoing - Lead Captured,contact_88@leadingsystems.com,-379467899,High,2025-06-13 8:51:17,Inbound,CMP_L_0892,Medium,5,>24 months,20-50L,Indonesia,Technology,T&M,Ongoing - Cold
LDCREA-LA-0893,CreativeConsulting Lead,CreativeConsulting,LinkedIn,LA,QH_LA,2025-06-27 23:50:58,Deal Won,contact_64@creativeconsulting.com,-6487224389,High,2025-07-14 10:45:31,Inbound,CMP_C_0893,Low,5,>24 months,100L+,Brazil,Energy,Operations,Deal Won
LDCREA-LA-0894,CreativeVentures Lead,CreativeVentures,Twitter Ads,LA,RA_LA,2024-10-14 15:00:28,Deal Lost,contact_76@creativeventures.com,-207407560,Low,2024-11-01 13:40:24,Outbound,CMP_C_0894,Low,5,6-12 months,50-100L,Mexico,Manufacturing,Operations,Deal Lost
LDADVA-EU-0895,AdvancedSolutions Lead,AdvancedSolutions,Third-Party Lead Generation Vendors,EU,HB_EU,2024-09-13 12:10:36,Deal Lost,contact_20@advancedsolutions.com,-7503618868,Medium,2024-11-12 4:56:59,Outbound,CMP_A_0895,Low,3,>24 months,100L+,Germany,Banking,Consulting,Deal Lost
LDLEAD-ME-0896,LeadingConsulting Lead,LeadingConsulting,Facebook Ads,ME,OC_ME,2023-11-17 18:36:29,Deal Won,contact_54@leadingconsulting.com,-7184365671,Medium,2023-12-05 8:28:44,Outbound,CMP_L_0896,Low,7,0-6 months,50-100L,Bahrain,Banking,Data,Deal Won
LDADVA-ME-0897,AdvancedVentures Lead,AdvancedVentures,Cold Email Campaigns,ME,NA_ME,2024-11-03 02:42:34,Deal Lost,contact_49@advancedventures.com,-4049218104,High,2024-11-27 12:14:04,Outbound,CMP_A_0897,Medium,7,0-6 months,20-50L,Bahrain,Energy,Consulting,Deal Lost
LDSTRA-NA-0898,StrategicIndustries Lead,StrategicIndustries,Facebook Ads,NA,AS_NA,2025-08-28 22:12:51,Deal Won,contact_10@strategicindustries.com,-5731070047,Medium,2025-10-15 11:59:09,Outbound,CMP_S_0898,Low,5,6-12 months,50-100L,Canada,Finance,Marketing,Deal Won
LDCREA-EU-0899,CreativeTech Lead,CreativeTech,Instagram Ads,EU,GW_EU,2023-11-22 06:58:21,Deal Lost,contact_15@creativetech.com,-3378485199,Low,2023-12-15 11:29:04,Outbound,CMP_C_0899,Low,5,0-6 months,20-50L,Sweden,Banking,Consulting,Deal Lost
LDINNO-APAC-0900,InnovativeVentures Lead,InnovativeVentures,Contact UsDemo Request,APAC,KM_APAC,2024-10-11 20:09:38,Deal Won,contact_57@innovativeventures.com,-9869864977,Medium,2024-10-20 19:41:46,Inbound,CMP_I_0900,Medium,5,>24 months,100L+,Australia,Manufacturing,Staffing,Deal Won
LDINNO-NA-0901,InnovativeSolutions Lead,InnovativeSolutions,Instagram Ads,NA,DK_NA,2024-02-01 01:22:54,Deal Lost,contact_62@innovativesolutions.com,-7551141146,Low,2024-03-02 8:37:14,Outbound,CMP_I_0901,High,10,12-24 months,20-50L,USA,Retail,Cloud,Deal Lost
LDADVA-APAC-0902,AdvancedTech Lead,AdvancedTech,Telemarketing,APAC,JL_APAC,2025-04-28 19:51:42,Deal Lost,contact_100@advancedtech.com,-4534787023,Low,2025-05-12 0:14:42,Outbound,CMP_A_0902,High,10,6-12 months,20-50L,China,E-Commerce,AI,Deal Lost
LDGLOB-AF-0903,GlobalConsulting Lead,GlobalConsulting,Cold Email Campaigns,AF,TB_AF,2024-02-02 23:35:17,Deal Won,contact_17@globalconsulting.com,-2491311437,High,2024-03-10 7:22:21,Outbound,CMP_G_0903,Medium,7,6-12 months,50-100L,Kenya,Mining,Service,Deal Won
LDFUTU-AF-0904,FutureVentures Lead,FutureVentures,Retargeting Campaigns,AF,SW_AF,2025-01-23 22:23:57,Ongoing - Contacted,contact_13@futureventures.com,-1590945565,Medium,2025-02-02 4:03:40,Outbound,CMP_F_0904,Low,7,12-24 months,100L+,Mozambique,Finance,Service,Ongoing - Cold
LDINNO-NA-0905,InnovativeVentures Lead,InnovativeVentures,Display Ads,NA,BJ_NA,2025-02-07 00:14:02,Deal Lost,contact_38@innovativeventures.com,-3880709725,High,2025-02-18 15:05:35,Outbound,CMP_I_0905,High,3,>24 months,50-100L,Canada,Healthcare,Cloud,Deal Lost
LDCREA-LA-0906,CreativeTech Lead,CreativeTech,Display Ads,LA,QH_LA,2024-01-05 07:46:19,Deal Won,contact_75@creativetech.com,-3823227350,Medium,2024-01-20 12:35:30,Outbound,CMP_C_0906,Low,3,12-24 months,100L+,Peru,Energy,Operations,Deal Won
LDSTRA-NA-0907,StrategicIndustries Lead,StrategicIndustries,Facebook Ads,NA,DK_NA,2024-07-24 05:58:38,Deal Won,contact_88@strategicindustries.com,-748156546,High,2024-08-26 22:03:29,Outbound,CMP_S_0907,Low,3,>24 months,50-100L,USA,Finance,Data,Deal Won
LDINNO-NA-0908,InnovativeSolutions Lead,InnovativeSolutions,Webinars,NA,CL_NA,2024-11-21 11:21:01,Ongoing - Demo Completed,contact_66@innovativesolutions.com,-5424838068,High,2025-01-14 10:46:32,Inbound,CMP_I_0908,High,5,>24 months,100L+,Canada,Finance,Marketing,Ongoing - Cold
LDSTRA-AF-0909,StrategicSolutions Lead,StrategicSolutions,Cold Email Campaigns,AF,SW_AF,2024-12-08 10:59:13,Deal Lost,contact_60@strategicsolutions.com,-639044582,Medium,2025-01-11 6:47:29,Outbound,CMP_S_0909,High,3,6-12 months,20-50L,Morocco,Telecommunications,Staffing,Deal Lost
LDCREA-NA-0910,CreativePartners Lead,CreativePartners,Facebook Ads,NA,DK_NA,2024-11-07 07:42:13,Ongoing - Proposal,contact_11@creativepartners.com,-6486143613,Low,2024-11-09 10:05:10,Outbound,CMP_C_0910,Medium,5,0-6 months,100L+,USA,Retail,Cloud,Ongoing - Cold
LDGLOB-ME-0911,GlobalSolutions Lead,GlobalSolutions,Facebook Ads,ME,OC_ME,2024-09-07 15:22:57,Deal Won,contact_61@globalsolutions.com,-7715573721,Low,2024-10-31 13:54:19,Outbound,CMP_G_0911,Low,7,6-12 months,20-50L,Saudi Arabia,Energy,Data,Deal Won
LDGLOB-AF-0912,GlobalSystems Lead,GlobalSystems,Webinars,AF,TB_AF,2025-07-13 20:27:10,Deal Won,contact_24@globalsystems.com,-3226934331,High,2025-08-19 3:57:20,Inbound,CMP_G_0912,High,10,12-24 months,50-100L,S. Africa,Mining,Staffing,Deal Won
LDCREA-AF-0913,CreativeSystems Lead,CreativeSystems,Contact UsDemo Request,AF,TB_AF,2023-10-11 17:08:20,Deal Lost,contact_91@creativesystems.com,-5471727622,Medium,2023-12-09 15:41:03,Inbound,CMP_C_0913,Low,7,0-6 months,100L+,Kenya,Mining,Staffing,Deal Lost
LDCREA-LA-0914,CreativePartners Lead,CreativePartners,LinkedIn,LA,PY_LA,2024-02-19 00:50:21,Ongoing - Proposal Sent,contact_80@creativepartners.com,-535863762,Medium,2024-03-25 17:41:07,Inbound,CMP_C_0914,Low,7,>24 months,100L+,Mexico,Manufacturing,Operations,Ongoing - Cold
LDLEAD-LA-0915,LeadingTech Lead,LeadingTech,Contact UsDemo Request,LA,QH_LA,2024-12-29 11:15:05,Ongoing - Responded,contact_57@leadingtech.com,-4437318818,Low,2025-01-16 20:26:16,Inbound,CMP_L_0915,High,10,0-6 months,20-50L,Mexico,Manufacturing,Logistics,Ongoing - Cold
LDGLOB-AF-0916,GlobalSolutions Lead,GlobalSolutions,Telemarketing,AF,TB_AF,2024-02-28 07:27:43,Deal Lost,contact_50@globalsolutions.com,-9465817951,High,2024-03-04 8:51:46,Outbound,CMP_G_0916,High,7,12-24 months,100L+,Mozambique,Mining,Staffing,Deal Lost
LDLEAD-LA-0917,LeadingAnalytics Lead,LeadingAnalytics,Contact UsDemo Request,LA,PY_LA,2024-06-03 18:58:00,Deal Won,contact_68@leadinganalytics.com,-2423368577,High,2024-06-28 3:15:33,Inbound,CMP_L_0917,Medium,5,0-6 months,20-50L,Argentina,Energy,Operations,Deal Won
LDCREA-EU-0918,CreativeVentures Lead,CreativeVentures,Instagram Ads,EU,GW_EU,2024-11-13 07:24:20,Deal Lost,contact_24@creativeventures.com,-8326761545,Medium,2024-12-19 9:41:02,Outbound,CMP_C_0918,High,3,6-12 months,20-50L,Netherlands,Banking,Consulting,Deal Lost
LDSTRA-AF-0919,StrategicPartners Lead,StrategicPartners,Facebook Ads,AF,SW_AF,2024-08-06 21:37:28,Deal Won,contact_6@strategicpartners.com,-4862670145,High,2024-09-02 8:29:00,Outbound,CMP_S_0919,High,7,0-6 months,20-50L,Kenya,Telecommunications,Service,Deal Won
LDGLOB-NA-0920,GlobalVentures Lead,GlobalVentures,Retargeting Campaigns,NA,CL_NA,2024-08-30 07:52:10,Deal Lost,contact_55@globalventures.com,-7092528457,Medium,2024-09-29 14:51:24,Outbound,CMP_G_0920,Low,10,6-12 months,20-50L,USA,Healthcare,Data,Deal Lost
LDCREA-EU-0921,CreativeTech Lead,CreativeTech,Display Ads,EU,FG_EU,2024-08-16 08:24:53,Ongoing - Demo Completed,contact_30@creativetech.com,-4141087845,High,2024-09-07 22:56:08,Outbound,CMP_C_0921,Low,5,12-24 months,50-100L,UK,Banking,Operations,Ongoing - Cold
LDINNO-LA-0922,InnovativeVentures Lead,InnovativeVentures,Webinars,LA,QH_LA,2024-08-03 22:52:37,Deal Won,contact_50@innovativeventures.com,-312062384,Medium,2024-08-19 8:03:53,Inbound,CMP_I_0922,Medium,3,>24 months,20-50L,Mexico,Energy,Logistics,Deal Won
LDGLOB-EU-0923,GlobalConsulting Lead,GlobalConsulting,Content Marketing,EU,HB_EU,2024-07-07 15:59:43,Deal Won,contact_32@globalconsulting.com,-4709374467,High,2024-07-18 1:26:48,Inbound,CMP_G_0923,Medium,7,6-12 months,50-100L,Netherlands,Banking,Engineering,Deal Won
LDADVA-APAC-0924,AdvancedSystems Lead,AdvancedSystems,Cold Email Campaigns,APAC,MT_APAC,2024-12-25 15:17:17,Deal Won,contact_62@advancedsystems.com,-133574602,High,2024-12-28 16:23:12,Outbound,CMP_A_0924,Medium,3,0-6 months,50-100L,Japan,Technology,AI,Deal Won
LDLEAD-AF-0925,LeadingIndustries Lead,LeadingIndustries,Cold Email Campaigns,AF,TB_AF,2025-06-25 13:26:06,Deal Lost,contact_79@leadingindustries.com,-3671889900,Medium,2025-07-03 21:37:19,Outbound,CMP_L_0925,Medium,3,6-12 months,50-100L,Kenya,Finance,Staffing,Deal Lost
LDSTRA-ME-0926,StrategicSystems Lead,StrategicSystems,Telemarketing,ME,NA_ME,2025-01-13 15:48:56,Deal Lost,contact_59@strategicsystems.com,-8248424107,Medium,2025-01-30 21:46:58,Outbound,CMP_S_0926,High,7,6-12 months,100L+,UAE,Real Estate,Data,Deal Lost
LDADVA-ME-0927,AdvancedSystems Lead,AdvancedSystems,Twitter,ME,OC_ME,2025-02-26 22:10:35,Deal Lost,contact_96@advancedsystems.com,-4216782976,Medium,2025-03-04 14:00:52,Inbound,CMP_A_0927,Low,5,0-6 months,100L+,Qatar,Real Estate,Data,Deal Lost
LDCREA-APAC-0928,CreativeSolutions Lead,CreativeSolutions,Lists,APAC,KM_APAC,2024-09-08 02:04:04,Ongoing - Demo Scheduled,contact_94@creativesolutions.com,-8057312797,High,2024-11-04 10:28:49,Outbound,CMP_C_0928,Medium,7,0-6 months,100L+,Japan,E-Commerce,T&M,Ongoing - Cold
LDCREA-LA-0929,CreativeSolutions Lead,CreativeSolutions,LinkedIn,LA,PY_LA,2025-01-21 00:52:13,Ongoing - Proposal,contact_78@creativesolutions.com,-2374061722,Low,2025-01-29 1:20:25,Inbound,CMP_C_0929,Medium,10,12-24 months,20-50L,Colombia,Manufacturing,Logistics,Ongoing - Cold
LDCREA-ME-0930,CreativeTech Lead,CreativeTech,Retargeting Campaigns,ME,OC_ME,2025-01-19 01:15:04,Deal Won,contact_43@creativetech.com,-8503902842,Medium,2025-02-27 12:39:20,Outbound,CMP_C_0930,Medium,5,6-12 months,50-100L,Saudi Arabia,Energy,Consulting,Deal Won
LDINNO-EU-0931,InnovativeSystems Lead,InnovativeSystems,Contact UsDemo Request,EU,HB_EU,2025-08-21 21:54:59,Deal Won,contact_6@innovativesystems.com,-4275885203,Low,2025-08-24 21:29:35,Inbound,CMP_I_0931,Low,10,0-6 months,50-100L,Netherlands,Consulting,Engineering,Deal Won
LDDYNA-NA-0932,DynamicIndustries Lead,DynamicIndustries,Google Ads,NA,BJ_NA,2023-12-20 17:22:12,Deal Lost,contact_64@dynamicindustries.com,-1177309320,Medium,2024-02-16 9:43:13,Outbound,CMP_D_0932,Medium,5,6-12 months,50-100L,USA,Finance,Cloud,Deal Lost
LDGLOB-APAC-0933,GlobalAnalytics Lead,GlobalAnalytics,Content Marketing,APAC,KM_APAC,2025-07-05 06:23:03,Deal Won,contact_3@globalanalytics.com,-5357615856,High,2025-07-13 16:22:33,Inbound,CMP_G_0933,High,3,12-24 months,50-100L,New Zealand,E-Commerce,T&M,Deal Won
LDCREA-NA-0934,CreativeConsulting Lead,CreativeConsulting,Facebook Ads,NA,BJ_NA,2023-10-26 22:59:49,Ongoing - Proposal Sent,contact_79@creativeconsulting.com,-6900264303,Low,2023-12-06 7:11:55,Outbound,CMP_C_0934,High,5,6-12 months,100L+,USA,Finance,Marketing,Ongoing - Cold
LDCREA-EU-0935,CreativeVentures Lead,CreativeVentures,Display Ads,EU,HB_EU,2025-06-04 10:25:52,Deal Won,contact_25@creativeventures.com,-9786847656,Low,2025-07-15 16:36:43,Outbound,CMP_C_0935,High,7,>24 months,100L+,UK,Consulting,Consulting,Deal Won
LDFUTU-NA-0936,FuturePartners Lead,FuturePartners,Facebook,NA,AS_NA,2024-02-04 15:13:01,Ongoing - Demo Completed,contact_30@futurepartners.com,-4356090670,Low,2024-02-15 13:13:33,Inbound,CMP_F_0936,High,3,12-24 months,100L+,Canada,Finance,Marketing,Ongoing - Cold
LDFUTU-APAC-0937,FutureSolutions Lead,FutureSolutions,Facebook Ads,APAC,JL_APAC,2024-11-05 23:42:39,Ongoing - Negotiation,contact_100@futuresolutions.com,-2848817446,Low,2024-11-07 2:37:12,Outbound,CMP_F_0937,Medium,3,>24 months,100L+,Singapore,E-Commerce,Staffing,Ongoing - Cold
LDADVA-NA-0938,AdvancedTech Lead,AdvancedTech,Twitter,NA,AS_NA,2023-09-25 11:20:43,Deal Won,contact_50@advancedtech.com,-9593256596,Low,2023-10-24 7:52:34,Inbound,CMP_A_0938,Low,5,12-24 months,100L+,Canada,Healthcare,Marketing,Deal Won
LDADVA-EU-0939,AdvancedConsulting Lead,AdvancedConsulting,Twitter,EU,FG_EU,2024-01-08 21:51:00,Deal Won,contact_92@advancedconsulting.com,-6784926194,High,2024-02-16 6:07:01,Inbound,CMP_A_0939,High,7,12-24 months,20-50L,Netherlands,Consulting,Operations,Deal Won
LDCREA-LA-0940,CreativeAnalytics Lead,CreativeAnalytics,Lists,LA,PY_LA,2024-12-16 05:09:24,Deal Lost,contact_36@creativeanalytics.com,-506876627,Medium,2025-02-09 20:43:50,Outbound,CMP_C_0940,High,10,12-24 months,100L+,Argentina,Energy,Logistics,Deal Lost
LDSTRA-APAC-0941,StrategicPartners Lead,StrategicPartners,Word of Mouth,APAC,JL_APAC,2023-11-22 06:00:44,Ongoing - Proposal Sent,contact_41@strategicpartners.com,-7059046382,High,2023-12-11 18:40:15,Inbound,CMP_S_0941,Medium,3,6-12 months,20-50L,Australia,Finance,AI,Ongoing - Cold
LDFUTU-NA-0942,FutureSystems Lead,FutureSystems,Instagram posts,NA,AS_NA,2025-01-13 08:25:54,Deal Lost,contact_94@futuresystems.com,-684405960,Low,2025-02-14 9:46:15,Inbound,CMP_F_0942,Low,5,12-24 months,50-100L,Canada,Finance,Cloud,Deal Lost
LDADVA-ME-0943,AdvancedVentures Lead,AdvancedVentures,Lists,ME,OC_ME,2024-02-27 22:59:38,Deal Won,contact_57@advancedventures.com,-1100974085,High,2024-03-29 3:52:57,Outbound,CMP_A_0943,Low,3,>24 months,20-50L,Saudi Arabia,Banking,Data,Deal Won
LDFUTU-EU-0944,FutureVentures Lead,FutureVentures,Third-Party Lead Generation Vendors,EU,GW_EU,2024-09-30 12:45:12,Ongoing - Contacted,contact_93@futureventures.com,-3052898281,High,2024-10-10 23:17:07,Outbound,CMP_F_0944,Medium,3,>24 months,50-100L,Sweden,Pharmaceuticals,Engineering,Ongoing - Cold
LDCREA-ME-0945,CreativeVentures Lead,CreativeVentures,Lists,ME,NA_ME,2025-06-28 13:08:53,Deal Lost,contact_87@creativeventures.com,-7767359836,Low,2025-08-23 7:02:04,Outbound,CMP_C_0945,Medium,7,12-24 months,50-100L,UAE,Banking,Consulting,Deal Lost
LDFUTU-LA-0946,FutureSolutions Lead,FutureSolutions,LinkedIn Ads,LA,RA_LA,2025-06-15 12:58:31,Ongoing - Responded,contact_74@futuresolutions.com,-2321434027,Medium,2025-07-11 13:17:47,Outbound,CMP_F_0946,High,5,6-12 months,50-100L,Chile,Manufacturing,Operations,Ongoing - Cold
LDSTRA-NA-0947,StrategicPartners Lead,StrategicPartners,Telemarketing,NA,BJ_NA,2024-03-22 20:57:26,Deal Lost,contact_80@strategicpartners.com,-6334882336,Medium,2024-05-09 9:36:22,Outbound,CMP_S_0947,High,5,>24 months,50-100L,Canada,Technology,Marketing,Deal Lost
LDINNO-ME-0948,InnovativePartners Lead,InnovativePartners,Cold Email Campaigns,ME,NA_ME,2023-09-23 21:43:58,Deal Lost,contact_20@innovativepartners.com,-7537300710,Low,2023-11-08 4:35:02,Outbound,CMP_I_0948,Low,10,12-24 months,100L+,Bahrain,Real Estate,Data,Deal Lost
LDDYNA-EU-0949,DynamicPartners Lead,DynamicPartners,Instagram Ads,EU,GW_EU,2024-01-19 18:17:31,Deal Lost,contact_10@dynamicpartners.com,-9818373363,Medium,2024-02-18 15:01:19,Outbound,CMP_D_0949,Low,3,0-6 months,100L+,Switzerland,Banking,Consulting,Deal Lost
LDLEAD-NA-0950,LeadingTech Lead,LeadingTech,Instagram posts,NA,BJ_NA,2024-01-16 10:19:09,Deal Lost,contact_29@leadingtech.com,-3934920621,Medium,2024-02-22 1:46:42,Inbound,CMP_L_0950,High,5,6-12 months,20-50L,Canada,Finance,Data,Deal Lost
LDINNO-EU-0951,InnovativeTech Lead,InnovativeTech,Lists,EU,HB_EU,2024-06-09 05:13:56,Ongoing - Contacted,contact_7@innovativetech.com,-2317790650,High,2024-06-28 21:28:29,Outbound,CMP_I_0951,Medium,7,6-12 months,100L+,Germany,Pharmaceuticals,Operations,Ongoing - Cold
LDDYNA-AF-0952,DynamicAnalytics Lead,DynamicAnalytics,Third-Party Lead Generation Vendors,AF,SW_AF,2024-07-18 05:43:39,Deal Lost,contact_21@dynamicanalytics.com,-9623401584,High,2024-08-28 18:30:08,Outbound,CMP_D_0952,Medium,7,6-12 months,20-50L,Morocco,Finance,Staffing,Deal Lost
LDCREA-NA-0953,CreativeConsulting Lead,CreativeConsulting,Twitter Ads,NA,BJ_NA,2025-03-16 12:26:49,Ongoing - Proposal,contact_20@creativeconsulting.com,-6403677639,Medium,2025-04-27 1:28:46,Outbound,CMP_C_0953,High,3,12-24 months,50-100L,Canada,Technology,Cloud,Ongoing - Cold
LDDYNA-EU-0954,DynamicSolutions Lead,DynamicSolutions,LinkedIn,EU,FG_EU,2024-03-31 03:48:45,Deal Lost,contact_92@dynamicsolutions.com,-1363166699,Medium,2024-05-03 11:43:26,Inbound,CMP_D_0954,Medium,3,>24 months,100L+,Israel,Automotive,Consulting,Deal Lost
LDADVA-NA-0955,AdvancedVentures Lead,AdvancedVentures,Display Ads,NA,AS_NA,2025-08-25 08:28:43,Ongoing - Proposal,contact_44@advancedventures.com,-4198362054,Medium,2025-10-02 8:49:36,Outbound,CMP_A_0955,Medium,7,0-6 months,100L+,Canada,Finance,Marketing,Ongoing - Active
LDFUTU-ME-0956,FuturePartners Lead,FuturePartners,Instagram posts,ME,NA_ME,2024-11-30 11:35:16,Ongoing - Lead Captured,contact_89@futurepartners.com,-3630064841,Low,2024-12-12 18:51:37,Inbound,CMP_F_0956,High,5,>24 months,20-50L,Qatar,Real Estate,Consulting,Ongoing - Cold
LDINNO-NA-0957,InnovativeTech Lead,InnovativeTech,Contact UsDemo Request,NA,DK_NA,2024-12-01 22:59:17,Ongoing - Demo Completed,contact_40@innovativetech.com,-4037098563,High,2024-12-17 15:35:41,Inbound,CMP_I_0957,Medium,10,6-12 months,50-100L,Canada,Finance,Marketing,Ongoing - Cold
LDINNO-NA-0958,InnovativeConsulting Lead,InnovativeConsulting,Google,NA,BJ_NA,2025-04-25 21:27:59,Ongoing - Qualified,contact_13@innovativeconsulting.com,-5977152773,High,2025-05-08 17:45:41,Inbound,CMP_I_0958,Low,5,>24 months,50-100L,Canada,Healthcare,Data,Ongoing - Cold
LDCREA-NA-0959,CreativeAnalytics Lead,CreativeAnalytics,Twitter,NA,CL_NA,2023-10-30 10:30:39,Deal Lost,contact_49@creativeanalytics.com,-699664072,High,2023-12-10 17:18:34,Inbound,CMP_C_0959,Low,5,12-24 months,100L+,Canada,Healthcare,Marketing,Deal Lost
LDLEAD-NA-0960,LeadingAnalytics Lead,LeadingAnalytics,Facebook Ads,NA,AS_NA,2025-05-15 18:48:02,Deal Won,contact_49@leadinganalytics.com,-4998107593,Low,2025-05-27 23:35:50,Outbound,CMP_L_0960,Low,7,0-6 months,100L+,Canada,Finance,Cloud,Deal Won
LDFUTU-EU-0961,FutureSystems Lead,FutureSystems,Contact UsDemo Request,EU,HB_EU,2024-11-29 11:38:44,Ongoing - Proposal,contact_31@futuresystems.com,-4563032594,Medium,2024-12-19 3:22:12,Inbound,CMP_F_0961,Low,5,>24 months,20-50L,Netherlands,Consulting,Consulting,Ongoing - Cold
LDCREA-NA-0962,CreativeConsulting Lead,CreativeConsulting,Content Marketing,NA,DK_NA,2024-09-21 05:31:19,Deal Won,contact_87@creativeconsulting.com,-9412653969,Medium,2024-11-14 16:56:43,Inbound,CMP_C_0962,Low,3,12-24 months,20-50L,USA,Finance,Cloud,Deal Won
LDADVA-LA-0963,AdvancedAnalytics Lead,AdvancedAnalytics,Telemarketing,LA,PY_LA,2023-12-18 07:57:58,Deal Lost,contact_8@advancedanalytics.com,-717833023,High,2024-01-29 11:12:44,Outbound,CMP_A_0963,High,3,>24 months,20-50L,Brazil,Agriculture,Logistics,Deal Lost
LDINNO-AF-0964,InnovativeAnalytics Lead,InnovativeAnalytics,Instagram posts,AF,TB_AF,2024-05-16 02:17:57,Ongoing - Demo,contact_10@innovativeanalytics.com,-5766109876,Low,2024-06-06 5:14:11,Inbound,CMP_I_0964,Low,7,>24 months,20-50L,Morocco,Telecommunications,Staffing,Ongoing - Cold
LDADVA-LA-0965,AdvancedSolutions Lead,AdvancedSolutions,Facebook Ads,LA,PY_LA,2024-05-26 05:29:33,Deal Won,contact_52@advancedsolutions.com,-9222245563,High,2024-06-03 21:07:02,Outbound,CMP_A_0965,Medium,3,0-6 months,50-100L,Argentina,Agriculture,Operations,Deal Won
LDFUTU-LA-0966,FuturePartners Lead,FuturePartners,Cold Calling,LA,PY_LA,2024-05-19 07:27:36,Deal Lost,contact_34@futurepartners.com,-3250934728,High,2024-06-18 7:36:38,Outbound,CMP_F_0966,High,10,0-6 months,20-50L,Mexico,Manufacturing,Logistics,Deal Lost
LDGLOB-NA-0967,GlobalConsulting Lead,GlobalConsulting,Twitter,NA,CL_NA,2024-06-21 21:30:29,Deal Lost,contact_90@globalconsulting.com,-6250975899,Medium,2024-08-15 16:50:58,Inbound,CMP_G_0967,Medium,3,12-24 months,50-100L,Canada,Healthcare,Marketing,Deal Lost
LDCREA-APAC-0968,CreativePartners Lead,CreativePartners,Facebook Ads,APAC,MT_APAC,2025-01-15 01:19:15,Deal Won,contact_25@creativepartners.com,-3188868344,High,2025-03-07 8:57:59,Outbound,CMP_C_0968,Low,5,6-12 months,50-100L,Indonesia,Manufacturing,AI,Deal Won
LDGLOB-NA-0969,GlobalSolutions Lead,GlobalSolutions,Instagram Ads,NA,BJ_NA,2024-10-25 23:13:16,Ongoing - Proposal,contact_20@globalsolutions.com,-8731600457,Low,2024-12-04 7:05:23,Outbound,CMP_G_0969,High,10,0-6 months,100L+,USA,Finance,Cloud,Ongoing - Cold
LDADVA-LA-0970,AdvancedPartners Lead,AdvancedPartners,Twitter Ads,LA,RA_LA,2025-06-11 23:41:13,Deal Lost,contact_97@advancedpartners.com,-6662892541,High,2025-07-14 14:09:46,Outbound,CMP_A_0970,Medium,10,>24 months,50-100L,Brazil,Agriculture,Logistics,Deal Lost
LDGLOB-EU-0971,GlobalTech Lead,GlobalTech,Referrals from Existing Customers,EU,EB_EU,2024-02-15 05:21:47,Ongoing - Qualified,contact_25@globaltech.com,-7785682873,Low,2024-03-10 21:58:07,Inbound,CMP_G_0971,High,5,>24 months,100L+,Switzerland,Consulting,Consulting,Ongoing - Cold
LDCREA-ME-0972,CreativePartners Lead,CreativePartners,Contact UsDemo Request,ME,OC_ME,2025-08-16 15:49:22,Deal Won,contact_33@creativepartners.com,-1063966508,Medium,2025-10-16 2:56:58,Inbound,CMP_C_0972,Medium,10,>24 months,100L+,Qatar,Real Estate,Consulting,Deal Won
